Student ID,Dropout (1=Yes 0=No),Degree Code,Study Mode,Entry Year,Admission Type,Active Enrollment,Displaced Student,Second Degree Student,Overall Pass Rate (%),Pass Rate Semester A (%),Pass Rate Semester B (%),Pass Rate Last Year (%),Pass Rate 2 Years Ago (%),Credits Enrolled Total,Credits Passed Total,Credits Passed Normal,Credits Passed Sem A,Credits Passed Sem B,Credits Pending Grade,Lowest Year of Study,Highest Year of Study,Unpaid Fees Flag,Platform Days Logged (Total),Platform Events (Total),Platform Minutes (Total),Platform Visits (Total),Campus WiFi Days (Total),Resource Access Days (Total),Assignment Submissions (Total),Test Submissions (Total),Performance Bucket,Engagement Level,Credits Enrolled Band
bf548d1372fb,0,d6061bbee6cf,1,2022,NAP,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,79,1162,9483.856583333334,192,146,60,,,3,3,1
bf54c83395ac,0,620c9c332101,1,2021,NAP,1,1,,90,100,80,100,,60,54,55,30,24,0,2,2,,,,,,145,,,,3,,1
bf5aaae512a9,0,1d0ebea552eb,1,2022,NAP,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,37,233,2042.6606333333334,46,79,24,,,3,2,1
bf5afc6be301,0,d6a403173361,1,2020,NAP,1,1,,82.93,83.33,82.61,80,100,61.5,51,57,22.5,28.5,0,2,3,,16,113,1020.673,23,86,13,,,3,1,2
bf5d207c50a2,0,0a5b046d07f6,1,,,0,0,,0,0,0,12.5,64.70588235294117,31.5,0,0,0,0,0,1,1,"1,0",,,,,,,,,0,,1
bf5fb209fda1,0,01d54579da44,1,2022,NAP,1,0,,100,100,100,,,60,60,60,9,12,0,1,1,,63,477,4548.953666666666,111,139,51,,,3,3,1
bf619d445b7b,0,d8912eba4a0d,1,,,1,1,,100,100,100,,,60,60,60,27,30,0,1,1,,,,,,110,,,,3,,1
bf6241d6ec76,0,ff2ccb6ba423,1,2019,NAP,1,1,,,,,100,100,61.5,54,54,27,27,0,4,4,,,,,,,,,,,,2
bf633742f088,0,d6a403173361,1,2021,NLE,1,0,,77.5,82.35,73.91,100,,60,46.5,50.5,21,25.5,0,2,2,,,,,,175,,,,2,,1
bf6371b51e56,0,1d0ebea552eb,1,2021,NAP,1,0,,35.42,37.04,33.33,40,,72,25.5,25.5,15,10.5,0,1,2,,25,247,1646.8253666666667,41,116,17,,,0,2,2
bf6579347971,0,d6061bbee6cf,1,2021,NAP,1,0,,38.1,20,54.55,30,,63,24,24,6,18,0,1,2,,13,79,757.2556333333334,21,140,9,,,0,1,2
bf675f526772,0,1d0ebea552eb,1,2022,NAP,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,36,226,3272.946433333333,68,153,26,,,3,2,1
bf7500a94d17,0,38b2d03f3256,1,2019,NRO,0,1,,70,100,40,100,100,60,42,60,30,12,0,4,4,,31,228,3541.591966666666,82,93,26,,,2,2,1
bf76983eeec1,0,c75de23d89df,1,2019,NAP,0,1,,100,100,100,100,100,42,42,60,30,12,0,4,4,,71,621,5189.881916666667,130,58,43,,,3,3,1
bf76b8688547,0,3d3286f7cd19,1,2021,NAP,1,0,,100,100,100,100,,60,60,60,30,30,0,2,2,,,,,,4,,,,3,,1
bf76ce27e5ce,0,3b731d7620bf,1,,,0,1,,100,100,100,100,,60,60,60,30,18,0,2,2,,,,,,,,,,3,,1
bf7a24d58203,0,3d3286f7cd19,1,,,0,0,,,,,,,18,12,12,12,0,0,4,4,,39,295,2466.3433499999996,62,,35,,,,2,0
bf7b43585e95,1,a0bd500821a8,1,,,0,1,,,,,100,,6,6,6,6,0,0,2,2,,,,,,32,,,,,,0
bf7e9cbc7525,0,620c9c332101,1,2019,NAP,0,0,,100,100,100,100,100,36,36,40.5,6,18,0,4,4,,23,144,1505.369533333333,39,126,14,,,3,2,1
bf86724d287c,0,d6f0c71ef0c8,1,2020,NLE,1,1,,100,100,100,90.69767441860463,77.77777777777779,61.5,61.5,61.5,27,25.5,0,2,3,,30,262,2257.86975,44,122,19,,,3,2,2
bf86c35b0303,0,7e62ce154998,1,,,1,0,,100,100,100,,,60,60,60,27,33,0,1,1,,,,,,79,,,,3,,1
bf880685d1cb,0,01d54579da44,1,2020,NAP,1,1,,86.36,100,81.25,100,85,66,57,57,18,6,0,2,3,,28,309,2729.077083333333,58,139,26,,,3,2,2
bf90e99755b1,0,3d3286f7cd19,1,2022,NAP,1,1,,70,100,62.5,,,60,42,42,12,12,0,1,1,,89,781,6914.641866666666,171,118,52,,,2,3,1
bf92b9135839,0,734d0759cdb4,1,2022,NAP,1,1,,100,100,100,,,60,60,60,18,24,0,1,1,,23,138,1598.4539,40,128,15,,,3,2,1
bf962791db5c,0,05ada863a4cf,1,2017,NAP,0,0,,100,,100,79.48717948717949,100,12,12,12,0,12,0,4,4,,1,9,46.27093333333333,1,2,,,,3,1,0
bf963c07b687,0,0fecf9247f3d,1,2020,NAP,1,1,,57.14,16.67,87.5,85,100,63,36,36,4.5,22.5,0,2,3,,31,443,2737.1142999999997,70,85,29,,,1,2,2
bf9fafa19a7f,0,7045d16ae7f0,1,2019,NLE,1,1,,40.38,33.33,48,90,90,78,31.5,31.5,13.5,18,0,3,4,,46,347,2955.40275,65,,32,,,1,2,2
bfa29768cb42,0,0a5b046d07f6,1,2021,NAP,1,0,,72.73,50,100,90,,66,48,48,18,30,0,1,2,,22,197,1345.9822666666666,34,114,6,,,2,2,2
bfa31917275d,0,734d0759cdb4,1,2019,NAP,1,0,,75,100,65.52,51.21951219512195,47.5,60,45,45,16.5,10.5,0,2,3,,29,195,1907.4206499999998,46,143,11,,,2,2,1
bfa46fb47257,1,0b8d7cb09e68,0,,,0,1,,25,,25,,,24,6,6,0,0,0,1,1,,,,,,,,,,0,,0
bfa6b4c379ce,1,5ec1a0c99d42,1,2021,NAP,0,1,,100,100,100,100,,60,60,60,6,9,0,2,2,,10,53,795.6782833333334,23,,8,,,3,1,1
bfa6f1f24ef2,0,38b2d03f3256,1,2022,NAP,1,0,,100,100,100,,,60,60,60,30,30,0,1,1,,11,31,382.06749999999994,9,145,7,,,3,1,1
bfa94db7fe63,0,bb668ca95563,1,2019,NAP,0,0,,100,100,100,92.30769231,77.5,73.5,73.5,85.5,40.5,33,0,2,4,,47,203,3021.38555,77,102,32,,,3,2,2
bfaad9d7ebcc,0,9e3b6232cb7b,1,,,0,0,,93.33,100,85.71,,,60,56,60,32,24,0,1,1,,,,,,110,,,,3,,1
bfab5b35ad7d,0,734d0759cdb4,1,2021,NAP,1,1,,90,80,100,100,,60,54,54,24,30,0,2,2,,36,237,2444.4317,62,111,29,,,3,2,1
bfac09f90a5a,0,210e3b160c35,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,31.5,28.5,0,2,2,,20,112,1584.8219166666668,30,151,19,,,3,1,1
bfafb9353fdc,0,5ec1a0c99d42,1,2021,NAP,1,0,,100,100,100,100,,60,60,60,6,9,0,2,2,,6,18,230.15634999999997,7,,3,,,3,1,1
bfb2ed57f67d,0,3b731d7620bf,1,,,1,0,,72.5,100,45,92.5,,60,43.5,52.5,30,13.5,0,1,2,,,,,,96,,,,2,,1
bfb439bcddaa,0,734d0759cdb4,1,2020,NTE,0,0,,91.67,85.71,100,90.90909091,100,72,66,66,36,30,0,3,4,,54,378,5688.0169000000005,123,84,40,,,3,2,2
bfbd8af9ee21,0,5ec1a0c99d42,1,2022,NAP,1,0,,100,100,100,,,60,60,60,9,6,0,1,1,,48,780,3910.3940333333335,94,,35,,,3,2,1
bfbdbdee682c,0,0fecf9247f3d,1,2020,NAP,1,0,,100,100,100,100,100,60,60,60,33,27,0,3,3,,66,973,4673.456433333333,195,93,45,,,3,3,1
bfbfd4cacd5d,0,5ec1a0c99d42,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,6,9,0,2,2,,33,259,2161.7573666666667,51,,26,,,3,2,1
bfc03c7c601d,0,9e3b6232cb7b,1,,,0,1,,100,,100,70.58823529411765,,12,12,12,0,12,0,1,1,,,,,,10,,,,3,,0
bfc523c95544,0,b847856411ae,1,,,0,0,,100,100,100,100,,36,36,42,24,0,0,2,2,,,,,,100,,,,3,,1
bfca1d7e6dd2,1,5ec1a0c99d42,1,2016,NAP,0,1,,0,,0,0,100,9,0,0,0,0,0,4,4,,,,,,,,,,0,,0
bfcaf6e77801,0,41e521adf8ae,1,2022,NAP,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,6,23,322.2524666666667,8,133,2,,,3,1,1
bfcdc68e87fa,0,2397346b4582,1,2020,NAP,1,0,,100,100,100,100,100,60,60,61.07,28.5,31.5,0,3,3,,52,655,4264.368533333333,114,121,45,,,3,2,1
bfcef82550cc,0,41e521adf8ae,1,2017,NAP,1,0,,52,76.47,0,75.86206896551724,84.21052631578947,37.5,19.5,37.5,19.5,0,0,4,4,,42,189,3143.46745,80,114,26,,,1,2,1
bfd01709c517,0,01d54579da44,1,2022,NAP,1,0,,100,100,100,,,60,60,60,9,12,0,1,1,,26,102,1707.789716666667,35,75,19,,,3,2,1
bfdb8abdf763,0,8e612bd1f5d1,1,2021,NAP,1,0,,100,100,100,100,,60,60,60,28.5,31.5,0,2,2,,31,456,1649.8087333333333,39,157,25,,,3,2,1
bfddc6eacd50,0,79d6eaa26761,1,2022,NAP,1,1,,77.5,100,67.86,,,60,46.5,46.5,18,19.5,0,1,1,,,,,,112,,,,2,,1
bfdeec266c4e,0,77334823791b,1,,,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,,,,,121,,,,3,,1
bfdf475a4da8,0,3d3286f7cd19,1,2018,NLE,0,0,,100,100,100,57.99999999999999,75.60975609756098,31.5,31.5,31.5,19.5,12,0,3,4,,33,152,2240.0455666666667,57,1,23,,,3,2,1
bfe22f9a5cb6,0,61a229bae1e9,1,2020,NAP,1,1,,100,100,100,100,100,60,60,60,24,36,0,3,3,,3,7,90.59765,3,112,32,,,3,1,1
bfe49f35ea08,0,3b731d7620bf,1,,,1,0,,67.53,75.47,50,68.75,,57.75,39,48,30,9,0,1,2,,,,,,66,,,,2,,1
bfe509ba11f1,0,01d54579da44,1,2020,NAP,1,1,,100,100,100,100,100,60,60,60,12,6,0,3,3,,41,427,2532.2101999999995,57,55,34,,,3,2,1
bfe6b8f205c9,0,2206b111c94d,1,,,1,0,,46.51,86.96,0,,,64.5,30,30,30,0,0,1,1,,,,,,65,,,,1,,2
bfe92c4f8aae,0,1d0ebea552eb,1,2022,NAP,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,23,210,1693.9515833333332,35,190,18,,,3,2,1
bfec29fb0fa3,0,01d54579da44,1,2018,NAP,1,1,,67.5,50,70.59,47.5,70,60,40.5,40.5,4.5,9,0,3,4,,55,636,3621.9323333333336,83,121,35,,,2,2,1
bfefd6364a2d,0,f57e5cb1f453,1,2022,NAP,1,1,,82.5,73.33,88,,,60,49.5,49.5,16.5,15,0,1,1,,50,277,2982.4384499999996,79,85,19,,,3,2,1
bff015b86fed,0,d6f0c71ef0c8,1,,,0,0,,0,0,0,0,,61.5,0,0,0,0,0,1,1,"1,0",2,10,92.97171666666668,2,1,2,,,0,1,2
bff27bf0928d,0,1d0ebea552eb,1,2020,NAP,1,0,,92.5,85,100,90.90909091,100,60,55.5,55.5,25.5,30,0,3,3,,,,,,189,,,,3,,1
bffaafae94a4,1,5ec1a0c99d42,1,2022,NAP,1,1,,100,100,100,,,60,60,60,9,6,0,1,1,,17,60,932.18305,20,,15,,,3,1,1
c01014142aa7,0,7e62ce154998,1,,,1,1,,100,100,100,,,60,60,60,27,33,0,1,1,,,,,,103,,,,3,,1
c01431c1bd18,0,d6f0c71ef0c8,1,2021,NAP,1,1,,100,100,100,87.5,,61.5,61.5,70,16.5,18,0,1,2,,53,271,5070.465,105,144,32,,,3,2,2
c01790321c76,0,7e62ce154998,1,,,0,0,,93.02,100,85.71,100,,64.5,60,60,33,13.5,0,2,2,,,,,,4,,,,3,,2
c01cf165513e,0,41e521adf8ae,1,2019,NAP,1,1,,77.5,71.43,84.21,55.00000000000001,64.44444444444444,60,46.5,46.5,22.5,24,0,2,3,,21,78,971.7582333333334,26,128,12,,,2,2,1
c0214421f4d0,0,be47addbcb8f,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,6,9,0,2,2,,51,361,1328.9943666666668,87,,33,,,3,2,1
c0222fede544,0,8ea8eb612f93,1,,,0,0,,100,,100,100,80,15,15,15,0,0,0,2,2,,,,,,,,,,3,,0
c022710a0274,0,9212e5e6ef41,1,,,1,0,,66.67,71.43,60,,,60,40,40,25,15,0,1,1,,,,,,167,,,,2,,1
c027e2732291,0,79d6eaa26761,1,2013,BMA,1,1,,23.33,0,43.75,32.5,100,45,10.5,10.5,0,10.5,0,1,2,,32,191,1912.6751333333336,44,14,20,,,0,2,1
c02c80b89ec9,0,f57e5cb1f453,1,2021,NAP,1,1,,76.09,60,88.46,92.5,,69,52.5,52.5,18,34.5,0,1,2,,1,8,66.6218,1,154,22,,,2,1,2
c02e5f05cfec,0,8e612bd1f5d1,1,2016,NAP,0,1,,100,,100,0,55.55555555555556,12,12,12,0,12,0,4,4,,,,,,,,,,3,,0
c0319e6e20f1,0,2811745d7b8d,1,2020,NAP,1,0,,91.89,82.35,100,88.46153846153845,50,55.5,51,51,21,30,0,2,2,,,,,,148,,,,3,,1
c034c6837548,0,41e521adf8ae,1,2018,NAP,0,1,,100,100,100,47.82608695652174,86.36363636363636,22.5,22.5,22.5,10.5,12,0,4,4,,30,139,2118.34415,41,40,21,,,3,2,0
c03735546cc0,0,1d0ebea552eb,1,2022,NAP,1,0,,0,0,0,,,60,0,0,0,0,0,1,1,,77,510,6763.430433333333,146,144,38,,,0,3,1
c03bc1f7873a,0,01d54579da44,0,2014,NAI,1,1,,19.35,50,12,42.85714285714285,89.28571428571429,46.5,9,9,4.5,4.5,0,4,5,,9,21,284.69323333333335,6,77,4,,,0,1,1
c04020f0e151,0,7e62ce154998,1,,,0,0,,,,,,,60,0,0,0,0,0,1,1,,,,,,,,,,,,1
c0403c60f7c5,0,8bcbb4c131df,1,2021,NAP,1,0,,90,100,86.21,60,,60,54,54,16.5,19.5,0,1,2,,17,36,902.4606666666666,25,109,5,,,3,1,1
c040aed73b4a,0,9b21b03d9048,1,,,0,1,,100,,100,100,100,30,30,30,0,0,0,2,2,,,,,,16,,,,3,,0
c0422914e704,0,01d54579da44,1,2022,NAP,1,1,,100,100,100,,,60,60,60,9,12,0,1,1,,31,93,1822.8322833333334,45,50,20,,,3,2,1
c04b160e4d24,0,093434a3ee9e,1,2022,NAP,1,1,,100,100,100,,,60,60,61.33,30,30,0,1,1,,68,463,5657.336683333333,130,136,53,,,3,3,1
c04b53717d39,0,5ec1a0c99d42,0,2019,NAP,1,1,,41.18,33.33,48.15,93.47826086956522,100,76.5,31.5,31.5,12,15,0,3,4,,9,53,786.4032666666667,18,111,3,,,1,1,2
c04bc8b72fb6,0,734d0759cdb4,1,,,0,0,,0,0,0,,,60,0,0,0,0,0,1,1,"1,0",,,,,,,,,0,,1
c04c959d1011,0,3b731d7620bf,1,,,1,1,,64.71,80,42.86,100,,51,33,33,24,9,0,2,2,,,,,,24,,,,2,,1
c04db494a68c,0,0a5b046d07f6,1,2021,NAP,1,1,,60,60,60,62.5,,60,36,36,18,18,0,1,2,,35,256,2242.7401,52,101,20,,,1,2,1
c0542686f9da,1,1d0ebea552eb,1,2020,NAP,0,0,,72.5,65,80,65,100,60,43.5,43.5,19.5,24,0,2,3,,50,309,3553.2858166666665,86,94,38,,,2,2,1
c0553c01bf4f,0,8ea8eb612f93,1,,,0,1,,,,,100,100,15,0,0,0,0,0,1,1,,,,,,,,,,,,0
c0592c713421,0,0fecf9247f3d,1,2018,NAP,1,0,,42.86,100,0,66.66666666666666,80,21,9,9,9,0,0,4,4,,,,,,1,,,,1,,0
c05aa536ae13,1,620c9c332101,1,2016,NRO,0,1,,0,,0,38.46153846153847,64.86486486486487,12,0,0,0,0,0,4,4,,2,11,92.93641666666666,2,5,2,,,0,1,0
c063fdd25c84,0,d6a403173361,1,2019,NAI,1,1,,77.78,100,50,90.24390244,100,54,42,48,30,12,0,4,4,,31,147,1745.6725833333335,37,101,15,,,2,2,1
c066e10672cf,0,6a6581ce785d,1,,,1,1,,92.5,100,85,,,60,55.5,55.5,30,25.5,0,1,1,,,,,,69,,,,3,,1
c06873f86379,0,01d54579da44,1,2019,NAP,1,1,,93.18,70,100,75,100,66,61.5,61.5,10.5,9,0,3,4,,25,385,2359.408666666667,35,54,20,,,3,2,2
c06a3eed410c,0,01d54579da44,1,2015,NAP,1,1,,100,100,100,52.38095238095239,43.24324324324324,15,15,15,4.5,10.5,0,5,5,,38,169,2769.3221000000003,68,6,26,,,3,2,0
c06aa084d879,0,01d54579da44,1,2022,NAP,1,1,,100,100,100,,,60,60,60,9,12,0,1,1,,90,808,6450.541733333333,185,141,75,,,3,3,1
c06c40d48048,0,1d0ebea552eb,1,2020,NAP,1,0,,50,50,50,54.54545454545454,100,57,28.5,28.5,15,13.5,0,2,3,,32,167,2291.76175,54,67,22,,,1,2,1
c06ceec85a5a,0,f3c39d0642f4,1,,,1,1,,53.33,57.14,51.28,,,60,32,32,12,20,0,1,1,,,,,,45,,,,1,,1
c072cb77d11f,0,d6061bbee6cf,1,2020,NAI,0,1,,100,,100,27.27272727272727,100,12,12,12,0,12,0,4,4,,3,7,99.20355,3,3,,,,3,1,0
c07531455a36,0,1d0ebea552eb,1,2022,NAP,1,0,,100,100,100,,,60,60,60,30,30,0,1,1,,79,506,5421.804550000001,131,,41,,,3,3,1
c076c21a13b5,0,ec2e990b934d,1,2017,NAP,1,1,,25.93,58.33,0,100,92.5,40.5,10.5,21.2,10.5,0,0,4,4,,13,78,743.5425666666666,23,,7,,,0,1,1
c07c43179426,0,5ec1a0c99d42,1,2022,NLE,1,0,,100,100,100,,,60,60,60,9,6,0,1,1,,22,179,1051.7863,31,,13,,,3,2,1
c080a87f6da7,0,4a8596a7790b,1,2014,NAP,1,1,,20,0,32.14,36.36363636363637,50,67.5,13.5,13.5,0,13.5,0,3,4,,19,62,1239.66035,26,70,12,,,0,1,2
c081ced5021a,1,9a5a48758da3,1,,,0,1,,0,0,0,,,60,0,0,0,0,0,1,1,,,,,,39,,,,0,,1
c0841a070519,0,3d3286f7cd19,1,2019,NAP,0,0,,84.62,100,70,87.23404255,100,58.5,49.5,58.5,28.5,21,0,4,4,,34,217,2342.8253166666664,50,58,23,,,3,2,1
c08aa34f846a,1,01d54579da44,1,2022,NAP,0,0,,22.5,50,17.65,,,60,13.5,13.5,4.5,0,0,1,1,,70,277,4224.242766666666,95,132,59,,,0,3,1
c08f078d266c,0,48fe0661615d,1,,,0,0,,100,,100,60,100,12,12,12,0,0,0,2,2,,,,,,1,,,,3,,0
c08fcec0656d,0,a512db2741cd,1,2020,NAP,1,0,,85.71,84.21,86.96,87.5,100,63,54,58.5,24,30,0,2,3,,49,228,3918.4162833333335,90,193,30,,,3,2,2
c091a1f88bba,0,41e521adf8ae,1,,,1,0,,0,0,0,0,0,57,0,0,0,0,0,1,1,"1,0",17,57,860.9597833333333,21,1,7,,,0,1,1
c095b4bda50f,0,d6a403173361,1,,,0,1,,,,,,,60,0,0,0,0,0,1,1,,,,,,7,,,,,,1
c0992d511343,0,210e3b160c35,1,2021,NAP,1,1,,7.5,13.64,0,70,,60,4.5,4.5,4.5,0,0,1,2,,11,312,900.9113333333335,24,38,8,,,0,1,1
c09974e21fa1,0,a512db2741cd,1,2021,NLE,1,0,,100,100,100,100,,60,60,60,28.5,31.5,0,2,2,,21,69,1305.8400666666666,28,84,16,,,3,2,1
c0a843f9da0f,0,968076be2e38,1,2022,NAP,1,0,,90,100,80,,,60,54,54,30,24,0,1,1,,,,,,118,,,,3,,1
c0a91624c469,0,2397346b4582,0,2018,NAP,1,1,,72.73,64.71,81.25,21.21212121212121,76.66666666666667,49.5,36,36,16.5,19.5,0,2,3,,41,109,2386.539883333333,58,79,17,,,2,2,1
c0a9f2c73f04,1,9212e5e6ef41,0,,,0,0,,0,0,0,,,20,0,0,0,0,0,1,1,,,,,,,,,,0,,0
c0aaedb24a64,0,ec2e990b934d,1,2019,NAP,1,1,,65,50,83.33,53.84615384615385,34.78260869565217,60,39,39,16.5,22.5,0,2,3,,20,262,1753.5307833333331,38,92,12,,,2,1,1
c0b33ed761ce,0,d6a403173361,1,2019,NAP,1,1,,57.89,80,43.48,25,100,57,33,33,18,15,0,2,3,,22,101,1030.4182166666667,26,95,18,,,1,2,1
c0b5fdcf9ed0,0,2397346b4582,1,2019,NSC,0,1,,100,100,100,76.92307692307693,100,42,42,42,30,12,0,4,4,,,,,,,,,,3,,1
c0b91145fc17,0,0fecf9247f3d,1,2020,NAP,1,1,,100,100,100,100,100,60,60,60,33,27,0,3,3,,53,217,3475.1532166666666,81,103,26,,,3,2,1
c0bb99c88e55,0,5ec1a0c99d42,0,2014,NLE,1,1,,0,,0,46.66666666666666,0,21,0,0,0,0,0,3,3,,1,6,45.822,1,,1,,,0,1,0
c0c435df63b0,0,7ed8f0f3b707,1,2020,NAP,1,0,,100,100,100,100,100,60,60,62.82,30,30,0,3,3,,27,193,1432.6389333333332,48,117,17,,,3,2,1
c0c502b569e6,0,01d54579da44,1,2021,NAP,1,0,,100,100,100,22.5,,60,60,60,9,12,0,1,2,,55,180,2971.3274333333334,77,165,36,,,3,2,1
c0c87a34e9ce,0,3b7ffedfd591,1,,,0,1,,,,,,,48,0,0,0,0,0,1,1,,,,,,,,,,,,1
c0cc969d9b49,0,d6f0c71ef0c8,1,2019,NAP,0,1,,100,100,100,100,93.02325581395348,60,60,60,30,30,0,4,4,,46,771,3817.5877000000005,79,63,33,,,3,2,1
c0cd87624b16,0,86748254b6bf,1,,,1,0,,80,100,66.67,,,60,48,48,24,24,0,1,1,,,,,,119,,,,2,,1
c0cf7795da04,0,61a229bae1e9,1,2019,NTE,0,0,,100,100,100,88.88888888888889,100,51,51,51,27,24,0,3,4,,44,252,2767.6618166666667,74,64,24,,,3,2,1
c0d17af53392,0,01d54579da44,1,2022,NAP,1,1,,60,100,52.94,,,60,36,36,9,0,0,1,1,,41,203,2185.7435333333337,58,15,38,,,1,2,1
c0d22815de05,0,0a5b046d07f6,1,2020,NAP,1,1,,100,100,100,100,100,60,60,63,30,30,0,3,3,,46,130,2447.2283666666667,69,116,25,,,3,2,1
c0d2e650f6b6,0,38b2d03f3256,1,2019,NAP,0,1,,100,100,100,86.04651162790698,85,55.5,55.5,73.5,34.5,21,0,2,4,,55,495,4024.3964499999993,100,81,36,,,3,2,1
c0d8922d0af9,0,2811745d7b8d,1,2020,NAP,1,1,,79.07,86.96,70,92.5,71.42857142857143,64.5,51,51,30,21,0,2,3,,27,221,2323.6003499999997,50,104,17,,,2,2,2
c0dca2a18b44,0,61a229bae1e9,1,2020,NAP,1,1,,90,100,80,100,100,60,54,60,30,24,0,3,4,,26,113,1552.6378166666668,31,81,20,,,3,2,1
c0dd5b33a05b,0,2397346b4582,1,2021,NTE,1,1,,54.76,31.82,80,38.46153846153847,,63,34.5,34.5,10.5,24,0,1,3,,80,1074,8266.48445,188,136,53,,,1,3,2
c0e3397ac939,0,d4ee9f58e586,1,2020,NAP,1,1,,92.5,100,86.96,88.63636363636364,90,60,55.5,60.5,25.5,30,0,2,3,,30,754,2190.3722500000003,64,177,18,,,3,2,1
c0e76f304756,0,41e521adf8ae,1,2018,NAP,0,1,,100,100,100,100,62.5,51,51,51,21,30,0,4,4,,69,496,4811.730066666667,153,68,47,,,3,3,1
c0ef9af19e8d,0,8bcbb4c131df,1,,,0,1,,,,,,,60,0,0,0,0,0,1,1,,28,124,1589.9089333333332,39,45,14,,,,2,1
c0f20868a445,0,a512db2741cd,1,2021,NAP,1,0,,100,100,100,100,,60,60,60,28.5,31.5,0,2,2,,32,211,2117.4277833333335,44,195,17,,,3,2,1
c0f5d8c7231d,0,01d54579da44,1,2022,NAP,1,1,,38.33,100,27.45,,,60,23,23,9,5,0,1,1,,54,377,3632.6228,94,127,40,,,0,2,1
c0f6eb67918d,0,01d54579da44,1,2020,NAP,1,0,,83.33,100,81.25,85.71428571428571,70,54,45,45,6,6,0,2,3,,38,389,3196.5615166666666,68,65,32,,,3,2,1
c1058df3fb5e,0,be47addbcb8f,1,2021,NAP,1,0,,100,100,100,100,,60,60,60,6,9,0,2,2,,21,172,1371.4978333333333,36,,11,,,3,2,1
c105f5b5e6f4,0,d6f0c71ef0c8,1,2021,NAP,1,1,,0,0,0,20,,48,0,0,0,0,0,1,1,,22,578,1620.0202166666666,38,155,16,,,0,2,1
c108265db1c8,0,d6a403173361,1,2019,NAP,1,1,,77.78,100,50,100,90,54,42,48,30,12,0,4,4,,24,254,1550.7377999999999,37,147,12,,,2,2,1
c10dd525f5d5,0,7ed8f0f3b707,1,2020,NAP,1,1,,63.04,52.17,73.91,100,100,69,43.5,43.5,18,25.5,0,3,3,,17,124,955.5472333333335,26,66,12,,,2,1,2
c11156e06e7b,0,01d54579da44,1,2016,NAP,1,0,,86.67,100,85.19,77.5,70.73170731707317,45,39,39,4.5,18,0,4,5,,27,137,1787.5866666666666,38,100,18,,,3,2,1
c113862f578c,0,05ada863a4cf,1,2017,NAP,1,1,,100,100,100,91.48936170212764,53.65853658536586,60,60,60,28.5,31.5,0,2,4,,14,46,748.8906666666667,18,80,8,,,3,1,1
c116cde20827,0,a512db2741cd,1,,,0,0,,,,,,,54,0,0,0,0,0,1,1,,,,,,,,,,,,1
c1196f75740e,0,01d54579da44,1,2016,NAP,1,1,,50,0,67.86,57.89473684210527,30.434782608695656,57,28.5,28.5,0,13.5,0,3,5,,2,2,433.32055,8,68,2,,,1,1,1
c1230b48a12f,0,210e3b160c35,1,2020,NTE,1,1,,60,57.14,63.16,58.97435897435898,20.689655172413797,60,36,36,18,9,0,1,3,,16,133,2045.3491999999999,50,126,11,,,1,1,1
c125948e47ad,0,7559ca4a957c,1,2019,NAP,0,0,,100,100,100,100,80,60,60,60,30,30,0,4,4,,19,79,1380.1816333333334,28,10,8,,,3,1,1
c130f7fcabdc,0,61a229bae1e9,1,2019,NAP,0,0,,100,100,100,90.90909091,100,60,60,60,30,30,0,3,4,,27,230,1868.5371166666666,36,77,19,,,3,2,1
c134cbc12866,0,1d0ebea552eb,1,,,0,1,,0,0,0,,,60,0,0,0,0,0,1,1,"1,0",1,7,124.7797,2,51,1,,,0,1,1
c1382dc1c68e,0,dac53c17c250,1,2019,NAP,1,1,,100,100,100,100,100,58.5,58.5,58.5,34.5,24,0,3,4,,68,378,5651.927866666667,149,101,29,,,3,3,1
c1383fbb7742,0,a512db2741cd,1,2020,NLE,1,1,,100,100,100,100,100,60,60,60,33,27,0,3,3,,49,205,3245.5056166666664,80,123,32,,,3,2,1
c1436722dd87,0,1d0ebea552eb,1,2019,NAP,1,1,,78.95,100,27.27,82.5,100,57,45,58.5,40.5,4.5,0,3,4,,33,261,4364.628483333334,79,55,30,,,2,2,1
c143cfbf953a,0,bb668ca95563,1,2020,NAP,1,1,,100,100,100,100,93.02325581395348,60,60,60,30,30,0,3,3,,22,111,1139.6424833333333,37,89,12,,,3,2,1
c146c2af00b8,0,ec2e990b934d,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,36,24,0,2,2,,38,219,3915.9558166666666,89,104,28,,,3,2,1
c14843b0d597,0,5ec1a0c99d42,1,2018,BMA,1,1,,0,,0,85,100,9,0,0,0,0,0,4,4,,6,21,331.6545666666667,7,31,,,,0,1,0
c1551b09d55d,0,d6061bbee6cf,1,2020,NAP,1,1,,100,100,100,100,100,60,60,60,28.5,31.5,0,3,3,,71,506,5435.798216666667,119,137,55,,,3,3,1
